DATE,d,TNK,TRT,TotEggs,femwt,#FEM,eggs/fem,Eggs_gFem,#fert,#vbl,#fert/fem,#vbl/fem,#fert/gfem,#vbl/gfem,PctFert,PctVBL
08/16/09,20,8,control,5123,62.5,2,2561.5,81.968,1544.166667,1126.333333,772.0833333,563.1666667,24.70666667,18.02133333,60.28368794,43.97163121
08/17/09,21,8,control,3497.333333,62.5,2,1748.666667,55.95733333,1189.666667,602,594.8333333,301,19.03466667,9.632,68.03278689,34.42622951
08/18/09,22,8,control,1101.333333,62.5,2,550.6666667,17.62133333,317.3333333,158.6666667,158.6666667,79.33333333,5.077333333,2.538666667,57.62711864,28.81355932
08/19/09,23,8,control,6468,60.4,2,3234,107.0860927,1864.5,924,932.25,462,30.8692053,15.29801325,57.65306122,28.57142857
08/20/09,24,8,control,3386.666667,57.8,2,1693.333333,58.5928489,1037.166667,550.3333333,518.5833333,275.1666667,17.94405998,9.521337947,61.25,32.5
07/28/09,1,9,3mg/kg,8593.666667,54.2,2,4296.833333,158.5547355,3349.5,1184.166667,1674.75,592.0833333,61.79889299,21.84809348,77.95275591,27.55905512
07/29/09,2,9,3mg/kg,5247.666667,54.2,2,2623.833333,96.8204182,2133.666667,519,1066.833333,259.5,39.36654367,9.575645756,81.31868132,19.78021978
07/30/09,3,9,3mg/kg,2833.333333,54.2,2,1416.666667,52.27552276,1000,312.5,500,156.25,18.4501845,5.765682657,70.58823529,22.05882353
07/31/09,4,9,3mg/kg,4140,54.2,2,2070,76.38376384,1932,828,966,414,35.64575646,15.27675277,93.33333333,40
08/01/09,5,9,3mg/kg,3938.333333,54.2,2,1969.166667,72.66297663,1876.5,1529,938.25,764.5,34.62177122,28.2103321,95.29411765,77.64705882
08/02/09,6,9,3mg/kg,6004,54.2,2,3002,110.7749077,1843.333333,711,921.6666667,355.5,34.0098401,13.11808118,61.40350877,23.68421053
08/03/09,7,9,3mg/kg,4974.666667,54.2,2,2487.333333,91.78351784,2323.333333,1476,1161.666667,738,42.86592866,27.23247232,93.40659341,59.34065934
08/04/09,8,9,3mg/kg,3445,54.2,2,1722.5,63.56088561,1007,424,503.5,212,18.57933579,7.822878229,58.46153846,24.61538462
08/05/09,9,9,3mg/kg,4922.666667,54.2,2,2461.333333,90.82410824,2059,1325.333333,1029.5,662.6666667,37.98892989,24.45264453,83.65384615,53.84615385
08/06/09,10,9,3mg/kg,2883,54.2,2,1441.5,53.19188192,1147,914.5,573.5,457.25,21.16236162,16.87269373,79.56989247,63.44086022
08/07/09,11,9,3mg/kg,2565,51.8,2,1282.5,49.51737452,360,157.5,180,78.75,6.94980695,3.040540541,28.07017544,12.28070175
08/08/09,12,9,3mg/kg,2252.666667,51.8,2,1126.333333,43.48777349,36.33333333,36.33333333,18.16666667,18.16666667,0.701415701,0.701415701,3.225806452,3.225806452
08/09/09,13,9,3mg/kg,3094,51.8,2,1547,59.72972973,1428,952,714,476,27.56756757,18.37837838,92.30769231,61.53846154
08/10/09,15,9,3mg/kg,1687.666667,51.8,2,843.8333333,32.58043758,511.8333333,179.8333333,255.9166667,89.91666667,9.880952381,3.471685972,60.6557377,21.31147541
08/11/09,14,9,3mg/kg,2856,52.7,2,1428,54.19354839,903,483,451.5,241.5,17.13472486,9.165085389,63.23529412,33.82352941
08/12/09,16,9,3mg/kg,3866.666667,52.7,2,1933.333333,73.371284,1329.166667,1063.333333,664.5833333,531.6666667,25.22137887,20.1771031,68.75,55
08/13/09,17,9,3mg/kg,6776,52.7,2,3388,128.5768501,2744,1540,1372,770,52.0683112,29.22201139,80.99173554,45.45454545
08/14/09,18,9,3mg/kg,1911,52.7,2,955.5,36.26185958,624,331.5,312,165.75,11.84060721,6.290322581,65.30612245,34.69387755
08/15/09,19,9,3mg/kg,2465,53.8,2,1232.5,45.81784387,725,406,362.5,203,13.47583643,7.546468401,58.82352941,32.94117647
08/16/09,20,9,3mg/kg,7053.333333,53.8,2,3526.666667,131.1028501,2798.333333,2127.5,1399.166667,1063.75,52.01363073,39.54460967,79.34782609,60.32608696
08/17/09,21,9,3mg/kg,5790.666667,53.8,2,2895.333333,107.6332094,1885.333333,774.3333333,942.6666667,387.1666667,35.04337051,14.39281289,65.11627907,26.74418605
08/18/09,22,9,3mg/kg,2100,53.8,2,1050,39.03345725,933.3333333,200,466.6666667,100,17.34820322,3.717472119,88.88888889,19.04761905
08/19/09,23,9,3mg/kg,4293.333333,51,2,2146.666667,84.18300654,1166.666667,396.6666667,583.3333333,198.3333333,22.87581699,7.777777778,54.34782609,18.47826087
08/20/09,24,9,3mg/kg,3844,49.5,2,1922,77.65656566,1534.5,837,767.25,418.5,31,16.90909091,79.83870968,43.5483871
07/28/09,1,10,3mg/kg,4897,61.6,2,2448.5,79.49675325,1947,649,973.5,324.5,31.60714286,10.53571429,79.51807229,26.5060241
07/29/09,2,10,3mg/kg,3640,61.6,2,1820,59.09090909,0,0,0,0,0,0,0,0
07/30/09,3,10,3mg/kg,2657.666667,61.6,2,1328.833333,43.14393939,495.8333333,218.1666667,247.9166667,109.0833333,8.049242424,3.541666667,37.31343284,16.41791045
07/31/09,4,10,3mg/kg,3692,61.6,2,1846,59.93506494,1088.666667,485.1666667,544.3333333,242.5833333,17.67316017,7.876082251,58.97435897,26.28205128
08/01/09,5,10,3mg/kg,1504,61.6,2,752,24.41558442,80,32,40,16,1.298701299,0.519480519,10.63829787,4.255319149
08/02/09,6,10,3mg/kg,2691,61.6,2,1345.5,43.68506494,507,312,253.5,156,8.230519481,5.064935065,37.68115942,23.1884058
08/03/09,7,10,3mg/kg,2948,61.6,2,1474,47.85714286,528,220,264,110,8.571428571,3.571428571,35.82089552,14.92537313
08/04/09,8,10,3mg/kg,2826.666667,61.6,2,1413.333333,45.88744589,194.3333333,35.33333333,97.16666667,17.66666667,3.154761905,0.573593074,13.75,2.5
08/05/09,9,10,3mg/kg,3570.666667,61.6,2,1785.333333,57.96536797,0,0,0,0,0,0,0,0
08/06/09,10,10,3mg/kg,2462.333333,61.6,2,1231.166667,39.97294372,74.16666667,59.33333333,37.08333333,29.66666667,1.204004329,0.963203463,6.024096386,4.819277108
08/07/09,11,10,3mg/kg,3634,61.5,2,1817,59.08943089,644,322,322,161,10.47154472,5.235772358,35.44303797,17.72151899
08/08/09,12,10,3mg/kg,4073.333333,61.5,2,2036.666667,66.23306233,940,266.3333333,470,133.1666667,15.28455285,4.330623306,46.15384615,13.07692308
08/09/09,13,10,3mg/kg,5040,61.5,2,2520,81.95121951,1905,1050,952.5,525,30.97560976,17.07317073,75.5952381,41.66666667
08/10/09,15,10,3mg/kg,1284.666667,61.5,2,642.3333333,20.88888889,15.66666667,15.66666667,7.833333333,7.833333333,0.254742547,0.254742547,2.43902439,2.43902439
08/11/09,14,10,3mg/kg,2494,62.3,2,1247,40.03210273,826.5,507.5,413.25,253.75,13.26645265,8.146067416,0,0
08/12/09,16,10,3mg/kg,2490,62.3,2,1245,39.96789727,330,210,165,105,5.296950241,3.370786517,26.5060241,16.86746988
08/13/09,17,10,3mg/kg,4450,62.3,2,2225,71.42857143,1290.5,385.6666667,645.25,192.8333333,20.71428571,6.19047619,58,17.33333333
08/14/09,18,10,3mg/kg,1798.666667,62.3,2,899.3333333,28.87105404,0,0,0,0,0,0,0,0
08/15/09,19,10,3mg/kg,3553.333333,61.2,2,1776.666667,58.06100218,0,0,0,0,0,0,0,0
08/16/09,20,10,3mg/kg,1697.333333,61.2,2,848.6666667,27.73420479,0,0,0,0,0,0,0,0
08/17/09,21,10,3mg/kg,1858.666667,61.2,2,929.3333333,30.37037037,205,82,102.5,41,3.349673203,1.339869281,22.05882353,8.823529412
08/18/09,22,10,3mg/kg,1495,61.2,2,747.5,24.42810458,425.5,207,212.75,103.5,6.952614379,3.382352941,56.92307692,27.69230769
08/19/09,23,10,3mg/kg,3654,59.1,2,1827,61.82741117,0,0,0,0,0,0,0,0
08/20/09,24,10,3mg/kg,1798,57.5,2,899,31.26956522,333.5,145,166.75,72.5,5.8,2.52173913,37.09677419,16.12903226
07/28/09,1,11,0.3mg/kg,8060,63.1,2,4030,127.7337559,3315,1202.5,1657.5,601.25,52.53565769,19.0570523,82.25806452,29.83870968
07/29/09,2,11,0.3mg/kg,8913.666667,63.1,2,4456.833333,141.2625462,2836.166667,654.5,1418.083333,327.25,44.9471738,10.37242472,63.63636364,14.68531469
07/30/09,3,11,0.3mg/kg,7202.666667,63.1,2,3601.333333,114.1468568,2195.333333,838.6666667,1097.666667,419.3333333,34.7913365,13.29107237,60.95890411,23.28767123
07/31/09,4,11,0.3mg/kg,7458.333333,63.1,2,3729.166667,118.1986265,2088.333333,924.8333333,1044.166667,462.4166667,33.09561543,14.65662969,56,24.8
08/01/09,5,11,0.3mg/kg,5986,63.1,2,2993,94.86529319,635.5,225.5,317.75,112.75,10.07131537,3.573692552,21.23287671,7.534246575
08/02/09,6,11,0.3mg/kg,6517.333333,63.1,2,3258.666667,103.2857898,1190.666667,407.3333333,595.3333333,203.6666667,18.86951928,6.455361859,36.53846154,12.5
08/03/09,7,11,0.3mg/kg,5280,63.1,2,2640,83.67670365,1800,360,900,180,28.52614897,5.705229794,68.18181818,13.63636364
08/04/09,8,11,0.3mg/kg,4275,63.1,2,2137.5,67.7496038,342,171,171,85.5,5.419968304,2.709984152,16,8
08/05/09,9,11,0.3mg/kg,2698,61.3,2,1349,44.01305057,475,361,237.5,180.5,7.748776509,5.889070147,35.21126761,26.76056338
08/06/09,10,11,0.3mg/kg,2208,61.3,2,1104,36.01957586,996.6666667,782,498.3333333,391,16.25883632,12.75693312,90.27777778,70.83333333
08/07/09,11,11,0.3mg/kg,1004.333333,61.3,2,502.1666667,16.3839043,87.33333333,43.66666667,43.66666667,21.83333333,1.42468733,0.712343665,17.39130435,8.695652174
08/08/09,12,11,0.3mg/kg,2790,61.3,2,1395,45.51386623,30,0,15,0,0.489396411,0,2.150537634,0
08/09/09,13,11,0.3mg/kg,2548,61.3,2,1274,41.56606852,985.8333333,743.1666667,492.9166667,371.5833333,16.08210984,12.12343665,77.38095238,58.33333333
08/10/09,15,11,0.3mg/kg,1500,61.3,2,750,24.46982055,266.6666667,83.33333333,133.3333333,41.66666667,4.350190321,1.359434475,35.55555556,11.11111111
08/11/09,14,11,0.3mg/kg,1525,60.8,2,762.5,25.08223684,212.5,112.5,106.25,56.25,3.495065789,1.850328947,27.86885246,14.75409836
08/12/09,16,11,0.3mg/kg,2560,60.8,2,1280,42.10526316,0,0,0,0,0,0,0,0
08/13/09,17,11,0.3mg/kg,2668,60.8,2,1334,43.88157895,398.6666667,122.6666667,199.3333333,61.33333333,6.557017544,2.01754386,29.88505747,9.195402299
08/14/09,18,11,0.3mg/kg,1190.666667,60.8,2,595.3333333,19.58333333,0,0,0,0,0,0,0,0
08/15/09,19,11,0.3mg/kg,2006.666667,63.1,2,1003.333333,31.80137348,172,71.66666667,86,35.83333333,2.725832013,1.135763339,17.14285714,7.142857143
08/16/09,20,11,0.3mg/kg,2011.666667,63.1,2,1005.833333,31.88061278,580.8333333,340,290.4166667,170,9.204965663,5.388272583,57.74647887,33.8028169
08/17/09,21,11,0.3mg/kg,846,63.1,2,423,13.40729002,313.3333333,156.6666667,156.6666667,78.33333333,4.965662969,2.482831484,74.07407407,37.03703704
08/18/09,22,11,0.3mg/kg,952,63.1,2,476,15.08716323,261.3333333,121.3333333,130.6666667,60.66666667,4.141574221,1.922873745,54.90196078,25.49019608
08/19/09,23,11,0.3mg/kg,840,60.6,2,420,13.86138614,385,182,192.5,91,6.353135314,3.00330033,91.66666667,43.33333333
08/20/09,24,11,0.3mg/kg,528,58.2,2,264,9.072164948,7.333333333,7.333333333,3.666666667,3.666666667,0.126002291,0.126002291,2.777777778,2.777777778
07/28/09,1,12,control,2688,67.5,2,1344,39.82222222,504,168,252,84,7.466666667,2.488888889,37.5,12.5
07/29/09,2,12,control,2216.666667,67.5,2,1108.333333,32.83950617,93.33333333,23.33333333,46.66666667,11.66666667,1.382716049,0.345679012,8.421052632,2.105263158
07/30/09,3,12,control,861.6666667,67.5,2,430.8333333,12.7654321,54.83333333,31.33333333,27.41666667,15.66666667,0.812345679,0.464197531,12.72727273,7.272727273
07/31/09,4,12,control,416.6666667,67.5,2,208.3333333,6.172839506,0,0,0,0,0,0,0,0
08/01/09,5,12,control,600.6666667,67.5,2,300.3333333,8.898765432,238.5,159,119.25,79.5,3.533333333,2.355555556,79.41176471,52.94117647
08/02/09,6,12,control,528.6666667,67.5,2,264.3333333,7.832098765,65,43.33333333,32.5,21.66666667,0.962962963,0.641975309,24.59016393,16.39344262
08/03/09,7,12,control,1507,67.5,2,753.5,22.32592593,247.5,99,123.75,49.5,3.666666667,1.466666667,32.84671533,13.13868613
08/04/09,8,12,control,748,67.5,2,374,11.08148148,110,44,55,22,1.62962963,0.651851852,29.41176471,11.76470588
08/05/09,9,12,control,2368,67.5,2,1184,35.08148148,181.3333333,117.3333333,90.66666667,58.66666667,2.686419753,1.738271605,15.31531532,9.90990991
08/06/09,10,12,control,532,67.5,2,266,7.881481481,133,114,66.5,57,1.97037037,1.688888889,50,42.85714286
08/07/09,11,12,control,2970.333333,64.3,2,1485.166667,46.19491965,111.6666667,44.66666667,55.83333333,22.33333333,1.736651115,0.694660446,7.518796992,3.007518797
08/08/09,12,12,control,1199.666667,64.3,2,599.8333333,18.65733541,29.5,29.5,14.75,14.75,0.458786936,0.458786936,4.918032787,4.918032787
08/09/09,13,12,control,1284.666667,64.3,2,642.3333333,19.97926387,437.3333333,300.6666667,218.6666667,150.3333333,6.801451529,4.675997926,68.08510638,46.80851064
08/10/09,15,12,control,1426,64.3,2,713,22.17729393,540.5,356.5,270.25,178.25,8.405909798,5.544323484,75.80645161,50
08/11/09,14,12,control,1723.333333,66.1,2,861.6666667,26.07160867,485.6666667,344.6666667,242.8333333,172.3333333,7.347453354,5.214321735,56.36363636,40
08/12/09,16,12,control,2558.666667,66.1,2,1279.333333,38.70902673,1038.666667,874,519.3333333,437,15.71356531,13.22239032,81.18811881,68.31683168
08/13/09,17,12,control,1198.666667,66.1,2,599.3333333,18.13414019,261,183.6666667,130.5,91.83333333,3.948562784,2.778618255,43.5483871,30.64516129
08/14/09,18,12,control,3960,66.1,2,1980,59.90922844,795,315,397.5,157.5,12.02723147,4.765506808,40.15151515,15.90909091
08/15/09,19,12,control,117,66.2,2,58.5,1.767371601,0,0,0,0,0,0,0,0
08/16/09,20,12,control,628.3333333,66.2,2,314.1666667,9.491440081,0,0,0,0,0,0,0,0
08/17/09,21,12,control,2640,66.2,2,1320,39.87915408,229.1666667,137.5,114.5833333,68.75,3.461732125,2.077039275,17.36111111,10.41666667
08/18/09,22,12,control,1144,66.2,2,572,17.28096677,0,0,0,0,0,0,0,0
08/19/09,23,12,control,574,65.7,2,287,8.736681887,0,0,0,0,0,0,0,0
08/20/09,24,12,control,0,63.2,2,0,0,0,0,0,0,0,0,0,0
07/28/09,1,13,3mg/kg,9720,52.6,2,4860,184.7908745,4104,756,2052,378,78.02281369,14.37262357,84.44444444,15.55555556
07/29/09,2,13,3mg/kg,6080,52.6,2,3040,115.5893536,1773.333333,1064,886.6666667,532,33.71356147,20.22813688,58.33333333,35
07/30/09,3,13,3mg/kg,4485,52.6,2,2242.5,85.2661597,2089.166667,1150,1044.583333,575,39.71799747,21.86311787,93.16239316,51.28205128
07/31/09,4,13,3mg/kg,4064.666667,52.6,2,2032.333333,77.27503169,1697.333333,670,848.6666667,335,32.26869455,12.73764259,83.51648352,32.96703297
08/01/09,5,13,3mg/kg,7543.333333,52.6,2,3771.666667,143.409379,3590.833333,1963.333333,1795.416667,981.6666667,68.26679341,37.32572877,95.20547945,52.05479452
08/02/09,6,13,3mg/kg,6032,52.6,2,3016,114.6768061,1664,676,832,338,31.63498099,12.85171103,55.17241379,22.4137931
08/03/09,7,13,3mg/kg,4640,52.6,2,2320,88.21292776,1840,826.6666667,920,413.3333333,34.98098859,15.71609632,79.31034483,35.63218391
08/04/09,8,13,3mg/kg,4258.333333,52.6,2,2129.166667,80.95690748,933.3333333,320.8333333,466.6666667,160.4166667,17.74397972,6.099493029,43.83561644,15.06849315
08/05/09,9,13,3mg/kg,2177.333333,52.6,2,1088.666667,41.39416984,1012,582.6666667,506,291.3333333,19.23954373,11.07731305,92.95774648,53.52112676
08/06/09,10,13,3mg/kg,2047,52.6,2,1023.5,38.91634981,801,652.6666667,400.5,326.3333333,15.22813688,12.40811153,78.26086957,63.76811594
08/07/09,11,13,3mg/kg,1760,51.3,2,880,34.3079922,572,286,286,143,11.15009747,5.575048733,65,32.5
08/08/09,12,13,3mg/kg,1962.666667,51.3,2,981.3333333,38.25860949,751.3333333,306.6666667,375.6666667,153.3333333,14.64587394,5.977907732,76.5625,31.25
08/09/09,13,13,3mg/kg,1898.666667,51.3,2,949.3333333,37.01104613,801,474.6666667,400.5,237.3333333,15.61403509,9.252761533,84.375,50
08/10/09,15,13,3mg/kg,303.3333333,51.3,2,151.6666667,5.912930474,65,43.33333333,32.5,21.66666667,1.26705653,0.844704353,42.85714286,28.57142857
08/11/09,14,13,3mg/kg,2866.666667,49.6,2,1433.333333,57.79569892,933.3333333,616.6666667,466.6666667,308.3333333,18.8172043,12.4327957,65.11627907,43.02325581
08/12/09,16,13,3mg/kg,864,49.6,2,432,17.41935484,48,48,24,24,0.967741935,0.967741935,11.11111111,11.11111111
08/13/09,17,13,3mg/kg,1232.666667,49.6,2,616.3333333,24.85215054,200.6666667,57.33333333,100.3333333,28.66666667,4.045698925,1.155913978,32.55813953,9.302325581
08/14/09,18,13,3mg/kg,950,49.6,2,475,19.15322581,221.6666667,95,110.8333333,47.5,4.469086022,1.915322581,46.66666667,20
08/15/09,19,13,3mg/kg,867,49.1,2,433.5,17.65784114,136,102,68,51,2.769857434,2.077393075,31.37254902,23.52941176
08/16/09,20,13,3mg/kg,506,49.1,2,253,10.30549898,0,0,0,0,0,0,0,0
08/17/09,21,13,3mg/kg,858.6666667,49.1,2,429.3333333,17.48811948,177.3333333,84,88.66666667,42,3.61167685,1.710794297,41.30434783,19.56521739
08/18/09,22,13,3mg/kg,367.3333333,49.1,2,183.6666667,7.481330618,69.66666667,25.33333333,34.83333333,12.66666667,1.418873048,0.515953836,37.93103448,13.79310345
08/19/09,23,13,3mg/kg,732,48.1,2,366,15.21829522,223.6666667,101.6666667,111.8333333,50.83333333,4.65003465,2.113652114,61.11111111,27.77777778
08/20/09,24,13,3mg/kg,915.6666667,47.1,2,457.8333333,19.44090587,423.6666667,157.1666667,211.8333333,78.58333333,8.995046001,3.336871904,92.53731343,34.32835821
07/28/09,1,14,0.3mg/kg,7206.666667,56.3,2,3603.333333,128.0047365,2600.666667,752,1300.333333,376,46.19301362,13.35701599,72.17391304,20.86956522
07/29/09,2,14,0.3mg/kg,5220,56.3,2,2610,92.71758437,773.3333333,338.3333333,386.6666667,169.1666667,13.73593843,6.009473061,29.62962963,12.96296296
07/30/09,3,14,0.3mg/kg,2546,56.3,2,1273,45.22202487,1197,589,598.5,294.5,21.26110124,10.46181172,94.02985075,46.26865672
07/31/09,4,14,0.3mg/kg,2458.333333,56.3,2,1229.166667,43.66489047,854.1666667,375,427.0833333,187.5,15.17169923,6.660746004,69.49152542,30.50847458
08/01/09,5,14,0.3mg/kg,2787.333333,56.3,2,1393.666667,49.50858496,489.6666667,339,244.8333333,169.5,8.697454115,6.021314387,35.13513514,24.32432432
08/02/09,6,14,0.3mg/kg,5250.666667,56.3,2,2625.333333,93.26228538,358,208.8333333,179,104.4166667,6.358792185,3.709295441,13.63636364,7.954545455
08/03/09,7,14,0.3mg/kg,4732,56.3,2,2366,84.04973357,788.6666667,394.3333333,394.3333333,197.1666667,14.00828893,7.004144464,33.33333333,16.66666667
08/04/09,8,14,0.3mg/kg,4379,56.3,2,2189.5,77.77975133,956.3333333,427.8333333,478.1666667,213.9166667,16.98638247,7.599171107,43.67816092,19.54022989
08/05/09,9,14,0.3mg/kg,2513.333333,56.3,2,1256.666667,44.64179988,1024.666667,483.3333333,512.3333333,241.6666667,18.20011841,8.584961516,81.53846154,38.46153846
08/06/09,10,14,0.3mg/kg,2904,56.3,2,1452,51.58081705,1276,733.3333333,638,366.6666667,22.6642984,13.02545885,87.87878788,50.50505051
08/07/09,11,14,0.3mg/kg,3696,55,2,1848,67.2,609,420,304.5,210,11.07272727,7.636363636,32.95454545,22.72727273
08/08/09,12,14,0.3mg/kg,3362.666667,55,2,1681.333333,61.13939394,258.6666667,113.1666667,129.3333333,56.58333333,4.703030303,2.057575758,15.38461538,6.730769231
08/09/09,13,14,0.3mg/kg,2284.333333,55,2,1142.166667,41.53333333,430.1666667,207.6666667,215.0833333,103.8333333,7.821212121,3.775757576,37.66233766,18.18181818
08/10/09,15,14,0.3mg/kg,1840,55,2,920,33.45454545,613.3333333,306.6666667,306.6666667,153.3333333,11.15151515,5.575757576,66.66666667,33.33333333
08/11/09,14,14,0.3mg/kg,820,54.1,2,410,15.15711645,300.6666667,150.3333333,150.3333333,75.16666667,5.557609365,2.778804683,73.33333333,36.66666667
08/12/09,16,14,0.3mg/kg,1880,54.1,2,940,34.75046211,564,250.6666667,282,125.3333333,10.42513863,4.633394948,60,26.66666667
08/13/09,17,14,0.3mg/kg,1671.666667,54.1,2,835.8333333,30.8995687,595,240.8333333,297.5,120.4166667,10.99815157,4.451632779,71.18644068,28.81355932
08/14/09,18,14,0.3mg/kg,1926.666667,54.1,2,963.3333333,35.61306223,382.5,141.6666667,191.25,70.83333333,7.070240296,2.618607517,39.70588235,14.70588235
08/15/09,19,14,0.3mg/kg,2054.666667,55.2,2,1027.333333,37.22222222,291.3333333,138,145.6666667,69,5.277777778,2.5,28.35820896,13.43283582
08/16/09,20,14,0.3mg/kg,2367.333333,55.2,2,1183.666667,42.88647343,759.6666667,583,379.8333333,291.5,13.76207729,10.5615942,64.17910448,49.25373134
08/17/09,21,14,0.3mg/kg,2392,55.2,2,1196,43.33333333,897,517.5,448.5,258.75,16.25,9.375,75,43.26923077
08/18/09,22,14,0.3mg/kg,1633,55.2,2,816.5,29.58333333,213,142,106.5,71,3.858695652,2.572463768,26.08695652,17.39130435
08/19/09,23,14,0.3mg/kg,2851.333333,53.4,2,1425.666667,53.39575531,288.1666667,151.6666667,144.0833333,75.83333333,5.396379526,2.84019975,20.21276596,10.63829787
08/20/09,24,14,0.3mg/kg,1824,51.7,2,912,35.28046422,528,216,264,108,10.21276596,4.17794971,57.89473684,23.68421053
07/28/09,1,15,0.3mg/kg,7223,53.9,2,3611.5,134.0074212,1514.5,427.1666667,757.25,213.5833333,28.09833024,7.925170068,41.93548387,11.82795699
07/29/09,2,15,0.3mg/kg,2867,53.9,2,1433.5,53.19109462,164.5,117.5,82.25,58.75,3.051948052,2.179962894,11.47540984,8.196721311
07/30/09,3,15,0.3mg/kg,1632,53.9,2,816,30.27829314,374,221,187,110.5,6.93877551,4.100185529,45.83333333,27.08333333
07/31/09,4,15,0.3mg/kg,2360.333333,53.9,2,1180.166667,43.79097093,646.6666667,291,323.3333333,145.5,11.99752628,5.398886827,54.79452055,24.65753425
08/01/09,5,15,0.3mg/kg,3017.333333,53.9,2,1508.666667,55.98021027,992,620,496,310,18.40445269,11.50278293,65.75342466,41.09589041
08/02/09,6,15,0.3mg/kg,1212,53.9,2,606,22.48608534,168.3333333,16.83333333,84.16666667,8.416666667,3.123067409,0.312306741,27.77777778,2.777777778
08/03/09,7,15,0.3mg/kg,1022.666667,53.9,2,511.3333333,18.97340754,118,39.33333333,59,19.66666667,2.189239332,0.729746444,23.07692308,7.692307692
08/04/09,8,15,0.3mg/kg,1824,53.9,2,912,33.84044527,228,101.3333333,114,50.66666667,4.230055659,1.880024737,25,11.11111111
08/05/09,9,15,0.3mg/kg,1890.333333,53.9,2,945.1666667,35.07111936,196.1666667,89.16666667,98.08333333,44.58333333,3.639455782,1.654298083,20.75471698,9.433962264
08/06/09,10,15,0.3mg/kg,1953,53.9,2,976.5,36.23376623,589,294.5,294.5,147.25,10.92764378,5.463821892,60.31746032,30.15873016
08/07/09,11,15,0.3mg/kg,960,54.7,2,480,17.55027422,0,0,0,0,0,0,0,0
08/08/09,12,15,0.3mg/kg,2392,54.7,2,1196,43.72943327,444.6666667,107.3333333,222.3333333,53.66666667,8.129189519,1.96221816,37.17948718,8.974358974
08/09/09,13,15,0.3mg/kg,3680,54.7,2,1840,67.27605119,1408,480,704,240,25.74040219,8.775137112,76.52173913,26.08695652
08/10/09,15,15,0.3mg/kg,1839.333333,54.7,2,919.6666667,33.6258379,489.5,207.6666667,244.75,103.8333333,8.9488117,3.79646557,53.22580645,22.58064516
08/11/09,14,15,0.3mg/kg,3090.666667,54.6,2,1545.333333,56.60561661,25.33333333,12.66666667,12.66666667,6.333333333,0.463980464,0.231990232,1.639344262,0.819672131
08/12/09,16,15,0.3mg/kg,3772,54.6,2,1886,69.08424908,613.3333333,230,306.6666667,115,11.23321123,4.212454212,32.5203252,12.19512195
08/13/09,17,15,0.3mg/kg,4785,54.6,2,2392.5,87.63736264,1303.5,676.5,651.75,338.25,23.87362637,12.39010989,54.48275862,28.27586207
08/14/09,18,15,0.3mg/kg,3766.666667,54.6,2,1883.333333,68.98656899,1133.333333,583.3333333,566.6666667,291.6666667,20.75702076,10.68376068,60.17699115,30.97345133
08/15/09,19,15,0.3mg/kg,2640,54.8,2,1320,48.17518248,375,135,187.5,67.5,6.843065693,2.46350365,28.40909091,10.22727273
08/16/09,20,15,0.3mg/kg,4242,54.8,2,2121,77.40875912,1144.666667,707,572.3333333,353.5,20.88807786,12.90145985,53.96825397,33.33333333
08/17/09,21,15,0.3mg/kg,2820,54.8,2,1410,51.45985401,1143.666667,611,571.8333333,305.5,20.86982968,11.14963504,81.11111111,43.33333333
08/18/09,22,15,0.3mg/kg,2130.333333,54.8,2,1065.166667,38.87469586,0,0,0,0,0,0,0,0
08/19/09,23,15,0.3mg/kg,1316.666667,53.4,2,658.3333333,24.65667915,200,50,100,25,3.745318352,0.936329588,30.37974684,7.594936709
08/20/09,24,15,0.3mg/kg,2697,51.8,2,1348.5,52.06563707,62,62,31,31,1.196911197,1.196911197,4.597701149,4.597701149
07/28/09,1,16,3mg/kg,9694,72,2,4847,134.6388889,1443,370,721.5,185,20.04166667,5.138888889,29.77099237,7.633587786
07/29/09,2,16,3mg/kg,6685.333333,72,2,3342.666667,92.85185185,2034.666667,908.3333333,1017.333333,454.1666667,28.25925926,12.61574074,60.86956522,27.17391304
07/30/09,3,16,3mg/kg,2913.333333,72,2,1456.666667,40.46296296,1380,613.3333333,690,306.6666667,19.16666667,8.518518519,94.73684211,42.10526316
07/31/09,4,16,3mg/kg,7860,72,2,3930,109.1666667,1410,630,705,315,19.58333333,8.75,35.8778626,16.03053435
08/01/09,5,16,3mg/kg,2376,72,2,1188,33,0,0,0,0,0,0,0,0
08/02/09,6,16,3mg/kg,3256,72,2,1628,45.22222222,1452,616,726,308,20.16666667,8.555555556,89.18918919,37.83783784
08/03/09,7,16,3mg/kg,8855,72,2,4427.5,122.9861111,1347.5,632.5,673.75,316.25,18.71527778,8.784722222,0,0
08/04/09,8,16,3mg/kg,2096,72,2,1048,29.11111111,633.1666667,327.5,316.5833333,163.75,8.793981481,4.548611111,60.41666667,31.25
08/05/09,9,16,3mg/kg,2669.333333,72,2,1334.666667,37.07407407,1144,762.6666667,572,381.3333333,15.88888889,10.59259259,85.71428571,57.14285714
08/06/09,10,16,3mg/kg,348,72,2,174,4.833333333,156,108,78,54,2.166666667,1.5,89.65517241,62.06896552
08/07/09,11,16,3mg/kg,840,71.2,2,420,11.79775281,256.6666667,93.33333333,128.3333333,46.66666667,3.604868914,1.310861423,61.11111111,22.22222222
